Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Patrick Patterson,PF,30,LAC,44,17,13.0,1.6,4.0,.398,1.1,3.0,.371,0.5,1.0,.477,.537,0.6,0.8,.794,0.6,2.0,2.6,0.7,0.1,0.1,0.3,0.9,4.9
Justin Patton,C,22,OKC,5,0,4.8,0.8,2.0,.400,0.2,0.8,.250,0.6,1.2,.500,.450,0.0,0.0, ,0.2,0.8,1.0,0.4,0.0,0.0,0.4,0.8,1.8
Chris Paul,PG,34,OKC,51,51,31.7,6.0,12.4,.479,1.6,4.4,.354,4.4,8.0,.549,.543,3.6,4.0,.898,0.4,4.7,5.0,6.6,1.6,0.1,2.1,2.3,17.1
Elfrid Payton,PG,25,NYK,33,24,27.0,4.2,9.7,.430,0.4,1.6,.241,3.8,8.1,.468,.450,0.6,1.2,.488,1.2,3.4,4.6,6.8,1.6,0.4,1.9,2.0,9.4
Gary Payton,PG,27,WAS,21,17,19.2,2.0,5.0,.406,0.5,1.9,.282,1.5,3.2,.478,.458,0.2,0.4,.500,1.2,2.3,3.5,2.1,1.5,0.3,0.9,2.2,4.8
Norvel Pelle,C,26,PHI,15,0,10.9,1.1,1.9,.586,0.0,0.0, ,1.1,1.9,.586,.586,0.4,0.8,.500,0.9,2.7,3.6,0.5,0.1,1.5,0.8,2.3,2.7
Theo Pinson,SG,24,BRK,28,0,12.2,1.6,5.4,.293,0.5,2.8,.195,1.0,2.6,.397,.343,0.5,0.6,.938,0.4,1.4,1.7,1.9,0.5,0.1,1.1,1.2,4.2
Mason Plumlee,C,29,DEN,43,1,17.4,3.0,4.9,.605,0.0,0.1,.000,3.0,4.8,.617,.605,1.5,2.7,.553,1.8,3.7,5.6,2.4,0.5,0.6,1.5,2.2,7.4
Vincent Poirier,C,26,BOS,18,0,6.0,0.8,1.7,.467,0.1,0.1,.500,0.7,1.6,.464,.483,0.3,0.4,.857,0.5,1.3,1.8,0.4,0.1,0.3,0.3,1.2,1.9
Shamorie Ponds,PG,21,TOR,4,0,2.8,0.8,1.3,.600,0.3,0.5,.500,0.5,0.8,.667,.700,0.5,0.5,1.000,0.0,0.3,0.3,0.5,0.0,0.3,0.0,0.5,2.3
Jordan Poole,SG,20,GSW,45,9,21.0,2.3,8.3,.282,1.2,4.5,.264,1.2,3.8,.304,.353,1.6,1.9,.824,0.1,1.8,1.9,1.9,0.6,0.2,1.0,1.6,7.4
Kevin Porter,SF,19,CLE,40,2,22.3,3.6,7.9,.448,1.0,3.0,.336,2.6,5.0,.515,.511,1.3,1.8,.712,0.4,2.8,3.1,1.9,0.9,0.2,2.0,2.7,9.4
Michael Porter,PF,21,DEN,39,1,14.3,3.1,6.1,.508,1.0,2.3,.432,2.1,3.8,.553,.588,0.8,1.0,.795,1.1,3.3,4.4,0.7,0.4,0.5,0.8,1.7,8.0
Otto Porter,SF,26,CHI,9,9,25.1,3.9,9.3,.417,1.8,4.4,.400,2.1,4.9,.432,.512,1.7,2.2,.750,0.9,2.6,3.4,1.6,1.0,0.3,0.8,2.2,11.2
Bobby Portis,C,24,NYK,52,4,20.9,3.7,8.6,.430,1.0,2.9,.347,2.7,5.7,.473,.489,1.0,1.3,.739,1.4,3.9,5.3,1.5,0.5,0.2,1.0,1.7,9.4
Dwight Powell,C,28,DAL,40,37,26.5,3.7,5.7,.638,0.3,1.0,.256,3.4,4.8,.716,.659,1.9,2.8,.667,1.9,3.8,5.7,1.5,0.9,0.6,0.9,2.6,9.4
Norman Powell,SG,26,TOR,38,17,28.2,5.5,11.1,.498,2.0,5.1,.401,3.5,6.1,.578,.589,2.2,2.6,.840,0.6,3.3,3.9,1.7,1.3,0.4,1.5,2.0,15.3
Julius Randle,PF,25,NYK,50,50,32.5,7.1,15.7,.453,1.1,4.0,.265,6.0,11.7,.517,.487,3.7,5.3,.711,2.3,7.2,9.5,3.3,0.8,0.3,3.0,2.8,19.0
Josh Reaves,SG,22,DAL,2,0,0.5,0.0,0.5,.000,0.0,0.0, ,0.0,0.5,.000,.000,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cam Reddish,SF,20,ATL,46,31,26.0,3.2,9.0,.349,1.3,4.1,.309,1.9,4.9,.383,.419,1.5,2.0,.789,0.7,3.1,3.8,1.5,1.0,0.5,1.6,2.2,9.1
J.J. Redick,SG,35,NOP,47,35,27.2,4.8,10.5,.454,3.0,6.5,.461,1.8,4.0,.444,.597,2.7,3.1,.889,0.2,2.4,2.6,1.9,0.3,0.1,1.2,1.6,15.3
Naz Reid,C,20,MIN,16,0,10.6,2.5,6.1,.412,1.1,3.3,.327,1.4,2.8,.511,.500,0.6,0.9,.643,0.6,1.5,2.1,0.8,0.3,0.5,0.6,2.2,6.6
Josh Richardson,SG,26,PHI,39,38,31.1,5.4,12.5,.434,1.6,4.7,.332,3.8,7.7,.497,.497,2.3,2.8,.818,0.8,2.5,3.3,3.3,0.9,0.6,2.2,2.7,14.7
Austin Rivers,SG,27,HOU,48,4,23.8,3.1,7.5,.419,1.4,4.0,.345,1.8,3.5,.506,.513,1.1,1.6,.680,0.4,2.1,2.5,1.6,0.7,0.2,0.6,1.9,8.8
Duncan Robinson,SF,25,MIA,51,46,28.8,4.1,8.8,.460,3.4,7.7,.441,0.6,1.1,.600,.653,0.8,0.9,.886,0.2,3.1,3.3,1.3,0.5,0.3,0.8,2.9,12.3
Glenn Robinson,SF,26,GSW,48,48,31.6,5.1,10.6,.481,1.4,3.5,.400,3.7,7.0,.522,.548,1.3,1.5,.851,1.4,3.3,4.7,1.8,0.9,0.3,1.0,1.7,12.9
Jerome Robinson,SG,22,LAC,42,1,11.3,1.1,3.2,.338,0.5,1.6,.284,0.6,1.6,.391,.408,0.3,0.5,.579,0.1,1.3,1.4,1.1,0.3,0.2,0.6,1.3,2.9
Justin Robinson,PG,22,WAS,9,0,5.4,0.6,1.3,.417,0.3,0.6,.600,0.2,0.8,.286,.542,0.0,0.0, ,0.1,0.4,0.6,0.8,0.0,0.1,0.3,0.2,1.4
Mitchell Robinson,C,21,NYK,48,7,22.5,3.9,5.3,.723,0.0,0.0, ,3.9,5.3,.723,.723,1.4,2.3,.602,2.7,3.9,6.6,0.6,0.9,1.8,0.6,3.3,9.1
Isaiah Roby,SF,21,OKC,1,0,2.0,0.0,1.0,.000,0.0,0.0, ,0.0,1.0,.000,.000,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rajon Rondo,PG,33,LAL,35,2,21.0,2.9,7.1,.412,0.9,2.7,.319,2.1,4.5,.468,.472,0.7,0.9,.742,0.5,2.9,3.4,5.4,0.8,0.1,2.1,1.1,7.4
Derrick Rose,PG,31,DET,44,10,26.4,7.5,15.1,.498,0.9,3.0,.315,6.6,12.2,.543,.529,2.5,2.9,.859,0.5,2.0,2.5,5.8,0.8,0.3,2.5,1.0,18.5
Terrence Ross,SG,28,ORL,50,0,26.4,4.5,11.6,.386,2.2,6.9,.323,2.3,4.7,.479,.482,2.1,2.5,.837,0.2,2.9,3.1,1.1,1.1,0.3,0.9,1.5,13.2
Terry Rozier,PG,25,CHO,51,51,34.3,6.3,15.0,.420,2.6,6.8,.388,3.7,8.2,.446,.508,2.8,3.2,.867,0.8,3.7,4.5,4.2,1.1,0.2,2.4,2.1,18.0
Ricky Rubio,PG,29,PHO,44,44,31.6,4.4,10.9,.400,1.1,3.3,.336,3.3,7.7,.427,.450,2.4,3.0,.817,0.7,3.7,4.4,8.7,1.4,0.2,2.6,2.5,12.3
D'Angelo Russell,SG,23,GSW,33,33,32.1,8.3,19.2,.430,3.6,9.7,.374,4.6,9.5,.487,.524,3.4,4.4,.785,0.4,3.3,3.7,6.2,0.9,0.3,3.1,1.9,23.6
Domantas Sabonis,C,23,IND,49,49,34.6,7.3,13.4,.542,0.2,1.0,.235,7.0,12.4,.567,.551,3.4,4.7,.728,3.2,9.5,12.7,4.7,0.8,0.5,2.8,3.3,18.3
JaKarr Sampson,SF,26,IND,18,10,13.8,1.9,3.3,.593,0.1,0.6,.182,1.8,2.7,.688,.610,0.2,0.6,.400,0.6,1.8,2.4,0.2,0.3,0.4,0.3,1.7,4.2
Admiral Schofield,SF,22,WAS,26,2,11.2,1.2,2.9,.400,0.5,1.8,.298,0.6,1.1,.571,.493,0.3,0.5,.692,0.2,1.1,1.3,0.5,0.3,0.1,0.3,1.6,3.2
Mike Scott,PF,31,PHI,53,7,17.4,2.0,5.1,.401,1.2,3.3,.347,0.9,1.8,.505,.515,0.5,0.5,.889,0.8,2.6,3.4,0.6,0.3,0.1,0.4,1.2,5.7
Thabo Sefolosha,PF,35,HOU,36,0,10.8,1.0,2.3,.439,0.4,1.4,.306,0.6,0.9,.636,.530,0.0,0.2,.167,0.6,1.8,2.4,0.6,0.5,0.3,0.4,1.1,2.4
Collin Sexton,SG,21,CLE,52,52,32.3,7.7,16.6,.463,1.3,3.6,.370,6.3,12.9,.490,.504,3.2,3.7,.855,1.0,2.2,3.2,2.6,1.0,0.1,2.2,2.0,19.9
Landry Shamet,SG,22,LAC,34,23,28.6,3.4,7.9,.429,2.4,6.0,.399,1.0,1.9,.523,.580,1.1,1.2,.905,0.1,2.0,2.1,1.9,0.4,0.2,0.8,3.1,10.3
Marial Shayok,SG,24,PHI,2,0,5.0,0.5,2.5,.200,0.5,1.5,.333,0.0,1.0,.000,.300,0.0,0.0, ,0.0,1.5,1.5,0.5,0.0,0.0,0.5,0.0,1.5
Iman Shumpert,SG,29,BRK,13,0,18.5,1.6,4.9,.328,0.6,2.5,.242,1.0,2.4,.419,.391,0.3,0.5,.571,0.7,1.9,2.6,0.9,0.9,0.2,0.8,1.6,4.2
Pascal Siakam,PF,25,TOR,41,41,34.9,8.7,19.0,.456,2.1,5.8,.361,6.6,13.2,.497,.511,4.0,5.0,.809,1.2,6.4,7.6,3.4,1.0,0.9,2.5,2.8,23.5
Chris Silva,PF,23,MIA,35,0,7.9,1.1,1.7,.661,0.0,0.1,.000,1.1,1.6,.684,.661,0.9,1.3,.689,1.4,1.5,2.9,0.5,0.3,0.5,0.9,2.1,3.1
Ben Simmons,PG,23,PHI,51,51,36.2,6.7,11.4,.588,0.0,0.1,.333,6.6,11.3,.591,.590,3.3,5.3,.625,2.0,5.9,7.8,8.3,2.2,0.6,3.5,3.3,16.7
Anfernee Simons,SG,20,POR,53,4,22.1,3.4,8.2,.411,1.1,3.3,.322,2.3,4.8,.473,.477,1.1,1.4,.806,0.4,2.0,2.4,1.5,0.3,0.2,1.0,1.9,8.9
Marcus Smart,SG,25,BOS,40,28,31.5,4.2,11.0,.379,2.3,6.4,.350,1.9,4.5,.420,.482,1.8,2.1,.835,0.7,2.9,3.6,4.9,1.5,0.5,1.6,2.5,12.3
Dennis Smith,PG,22,NYK,27,2,16.0,2.0,6.1,.335,0.5,1.8,.292,1.5,4.3,.353,.378,0.8,1.7,.478,0.6,1.6,2.3,3.0,0.7,0.3,1.7,2.0,5.4
Ish Smith,PG,31,WAS,50,13,26.3,4.6,10.0,.461,0.9,2.5,.362,3.7,7.4,.495,.507,0.9,1.3,.672,0.5,2.6,3.1,4.7,0.8,0.4,1.3,1.5,11.0
Zhaire Smith,SG,20,PHI,7,0,4.6,0.4,1.6,.273,0.0,0.4,.000,0.4,1.1,.375,.273,0.3,0.6,.500,0.0,0.3,0.3,0.3,0.4,0.0,0.3,0.6,1.1
Tony Snell,SF,28,DET,47,45,27.1,2.9,6.5,.443,1.8,4.4,.404,1.1,2.1,.526,.580,0.4,0.4,1.000,0.1,1.7,1.8,1.7,0.5,0.2,0.4,1.6,8.0
Omari Spellman,PF,22,GSW,49,3,18.1,2.6,6.0,.431,0.9,2.2,.391,1.7,3.8,.454,.503,1.5,1.9,.793,1.6,2.9,4.5,1.0,0.7,0.5,1.1,1.3,7.6
Max Strus,SG,23,CHI,2,0,3.0,1.0,1.5,.667,0.0,0.5,.000,1.0,1.0,1.000,.667,0.5,0.5,1.000,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,2.5
Edmond Sumner,PG,24,IND,19,2,13.7,1.8,4.2,.438,0.4,1.4,.308,1.4,2.8,.500,.488,0.4,0.7,.615,0.4,1.0,1.4,1.5,0.6,0.3,0.7,1.4,4.5
Caleb Swanigan,PF,22,TOT,15,1,10.3,1.1,2.0,.533,0.0,0.1,.000,1.1,1.9,.552,.533,0.2,0.5,.375,1.0,2.9,3.9,0.8,0.1,0.3,1.2,1.9,2.3
Caleb Swanigan,PF,22,SAC,7,0,3.3,0.3,0.6,.500,0.0,0.0, ,0.3,0.6,.500,.500,0.1,0.3,.500,0.3,0.7,1.0,0.3,0.1,0.3,0.9,1.1,0.7
Caleb Swanigan,PF,22,POR,8,1,16.4,1.8,3.3,.538,0.0,0.1,.000,1.8,3.1,.560,.538,0.3,0.8,.333,1.6,4.8,6.4,1.3,0.0,0.4,1.5,2.6,3.8
Jayson Tatum,PF,21,BOS,47,47,33.8,8.0,18.3,.439,2.6,6.8,.382,5.4,11.5,.472,.510,3.5,4.2,.842,1.0,5.8,6.8,3.0,1.4,0.9,2.1,2.0,22.1
Jeff Teague,PG,31,TOT,45,16,26.6,3.8,8.9,.429,0.8,2.2,.370,3.0,6.6,.448,.475,3.3,3.8,.871,0.5,2.0,2.5,5.7,0.8,0.3,2.2,2.0,11.7
Jeff Teague,PG,31,MIN,34,13,27.8,4.3,9.5,.448,1.0,2.6,.379,3.3,7.0,.473,.498,3.7,4.2,.868,0.4,2.1,2.6,6.1,0.7,0.4,2.2,2.1,13.2
Jeff Teague,PG,31,ATL,11,3,22.9,2.4,6.8,.347,0.4,1.2,.308,2.0,5.6,.355,.373,2.2,2.5,.889,0.5,1.7,2.3,4.5,1.1,0.2,1.9,1.6,7.3
Garrett Temple,SG,33,BRK,45,31,28.4,3.6,9.6,.377,2.0,6.3,.324,1.6,3.3,.480,.484,1.0,1.3,.750,0.6,2.8,3.4,2.4,0.8,0.4,1.2,1.8,10.3
Daniel Theis,C,27,BOS,45,44,22.6,3.3,6.0,.550,0.4,1.3,.317,2.9,4.7,.616,.585,1.0,1.5,.701,2.0,4.1,6.1,1.6,0.7,1.4,0.8,3.3,8.1
Isaiah Thomas,PG,30,WAS,40,37,23.1,4.4,10.7,.408,2.0,4.7,.413,2.4,5.9,.405,.500,1.6,1.9,.816,0.3,1.4,1.7,3.7,0.3,0.2,1.9,1.9,12.2
Khyri Thomas,SG,23,DET,2,0,3.0,0.0,0.0, ,0.0,0.0, ,0.0,0.0, , ,0.5,1.0,.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
Matt Thomas,SG,25,TOR,21,0,10.6,1.6,3.3,.478,1.1,2.4,.460,0.5,0.9,.526,.645,0.2,0.3,.714,0.2,1.0,1.2,0.6,0.2,0.0,0.4,0.9,4.5
Tristan Thompson,C,28,CLE,48,48,31.0,5.0,9.8,.508,0.1,0.2,.333,4.9,9.6,.512,.512,1.8,2.9,.638,4.1,6.3,10.4,2.1,0.6,0.9,2.0,2.3,11.9
Matisse Thybulle,SG,22,PHI,45,10,20.4,1.7,4.2,.405,1.0,2.7,.372,0.7,1.5,.464,.524,0.5,0.8,.639,0.5,1.0,1.5,1.2,1.5,0.9,0.9,2.3,4.9
Anthony Tolliver,PF,34,TOT,41,9,15.1,1.1,3.2,.344,0.8,2.5,.311,0.3,0.7,.464,.466,0.3,0.5,.667,0.7,2.2,2.9,0.8,0.3,0.2,0.6,1.4,3.3
Anthony Tolliver,PF,34,POR,33,9,16.8,1.3,3.5,.368,0.9,2.7,.337,0.4,0.8,.464,.496,0.4,0.6,.684,0.8,2.5,3.3,0.9,0.2,0.3,0.6,1.6,3.9
Anthony Tolliver,PF,34,SAC,8,0,8.1,0.3,1.8,.143,0.3,1.8,.143,0.0,0.0, ,.214,0.1,0.3,.500,0.3,0.9,1.1,0.4,0.4,0.1,0.4,0.6,0.9
Karl-Anthony Towns,C,24,MIN,33,33,33.8,9.2,18.1,.507,3.3,8.1,.406,5.9,10.0,.588,.597,5.1,6.4,.805,2.7,8.1,10.8,4.2,0.9,1.2,3.1,3.4,26.7
Gary Trent,SG,21,POR,40,2,17.3,2.4,5.6,.426,1.5,3.6,.408,0.9,2.0,.457,.556,0.4,0.5,.889,0.4,1.1,1.5,0.9,0.6,0.3,0.3,1.2,6.6
Allonzo Trier,PG,24,NYK,20,1,12.3,1.9,4.3,.435,0.8,2.3,.326,1.1,2.0,.564,.524,1.6,2.0,.795,0.2,1.1,1.3,1.2,0.1,0.2,1.0,1.2,6.0
P.J. Tucker,PF,34,HOU,52,52,34.9,2.6,6.1,.435,1.5,4.1,.360,1.2,2.0,.587,.556,0.7,0.8,.833,1.6,5.5,7.1,1.6,1.2,0.5,1.1,3.4,7.4
Rayjon Tucker,SG,22,UTA,12,0,6.2,0.7,1.6,.421,0.0,0.5,.000,0.7,1.1,.615,.421,0.3,0.4,.600,0.2,0.8,0.9,0.2,0.1,0.0,0.3,0.6,1.6
Evan Turner,PG,31,ATL,19,0,13.2,1.3,3.5,.373,0.0,0.3,.000,1.3,3.3,.403,.373,0.6,0.7,.857,0.4,1.6,2.0,2.0,0.5,0.4,1.4,1.1,3.3
Myles Turner,C,23,IND,42,42,29.0,4.2,9.3,.449,1.4,4.2,.343,2.7,5.1,.535,.526,2.0,2.7,.754,1.2,4.9,6.1,1.1,0.7,1.9,1.3,2.6,11.8
Denzel Valentine,SF,26,CHI,30,0,12.2,2.2,5.5,.402,1.2,3.4,.356,1.0,2.1,.476,.512,0.2,0.2,1.000,0.1,1.8,1.9,1.1,0.7,0.2,0.7,1.3,5.8
Jarred Vanderbilt,SF,20,DEN,9,0,4.6,0.6,0.8,.714,0.0,0.0, ,0.6,0.8,.714,.714,0.0,0.0, ,0.3,0.6,0.9,0.2,0.3,0.1,0.8,0.7,1.1
Fred VanVleet,PG,25,TOR,42,42,36.0,5.9,14.5,.408,2.7,6.8,.397,3.2,7.7,.418,.502,3.1,3.7,.833,0.4,3.4,3.9,7.0,2.0,0.3,2.2,2.3,17.7
Gabe Vincent,PG,23,MIA,3,0,13.0,1.3,6.3,.211,1.3,5.3,.250,0.0,1.0,.000,.316,0.0,0.0, ,0.0,1.0,1.0,1.0,0.3,0.0,0.0,0.7,4.0
Noah Vonleh,C,24,MIN,29,1,12.0,1.6,3.0,.547,0.1,0.5,.143,1.6,2.5,.625,.558,0.8,1.0,.821,1.2,2.8,4.0,0.9,0.4,0.2,0.7,1.2,4.1
Dean Wade,PF,23,CLE,9,0,5.6,0.8,1.1,.700,0.2,0.3,.667,0.6,0.8,.714,.800,0.0,0.1,.000,0.2,1.4,1.7,0.1,0.2,0.3,0.3,0.8,1.8
Moritz Wagner,C,22,WAS,23,4,20.0,4.3,7.4,.588,1.0,2.5,.379,3.4,4.9,.696,.653,1.6,1.9,.837,1.5,4.3,5.8,1.3,0.7,0.6,1.9,3.7,11.2
Dion Waiters,SG,28,MIA,3,0,14.0,3.3,8.7,.385,2.7,5.7,.471,0.7,3.0,.222,.538,0.0,0.3,.000,0.0,3.7,3.7,1.0,0.0,0.7,1.0,1.7,9.3
Kemba Walker,PG,29,BOS,43,43,32.0,7.3,16.8,.437,3.4,8.8,.390,3.9,8.0,.488,.539,3.8,4.3,.866,0.7,3.3,4.0,5.1,1.0,0.6,2.1,1.6,21.9
Lonnie Walker,SG,21,SAS,43,1,13.1,2.2,5.0,.444,0.6,1.3,.414,1.7,3.6,.455,.500,0.7,1.0,.711,0.3,1.6,2.0,0.7,0.4,0.2,0.5,1.2,5.7
Tyrone Wallace,SG,25,ATL,14,0,11.4,1.0,3.1,.318,0.1,1.1,.067,0.9,2.1,.448,.330,0.8,1.2,.647,0.2,1.4,1.6,0.9,0.5,0.1,0.7,1.4,2.9
Taurean Waller-Prince,SF,25,BRK,50,50,29.7,4.5,11.6,.387,2.4,6.8,.352,2.1,4.8,.438,.491,1.0,1.3,.794,0.8,5.6,6.4,2.0,0.9,0.4,2.0,2.4,12.4
Derrick Walton,PG,24,LAC,23,1,9.7,0.7,1.6,.472,0.4,0.9,.429,0.3,0.7,.533,.597,0.3,0.4,.778,0.1,0.6,0.7,1.0,0.2,0.0,0.2,0.8,2.2
Brad Wanamaker,PG,30,BOS,50,0,18.7,2.2,5.1,.426,0.5,1.5,.365,1.6,3.6,.451,.479,1.7,1.8,.913,0.3,1.7,2.0,2.6,0.7,0.2,1.1,1.8,6.6
T.J. Warren,SF,26,IND,49,49,32.2,7.2,14.0,.516,1.1,3.0,.378,6.1,10.9,.554,.557,2.6,3.1,.817,0.9,2.8,3.7,1.4,1.1,0.4,1.2,2.7,18.1
PJ Washington,PF,21,CHO,44,43,30.0,4.6,9.6,.476,1.3,3.4,.399,3.2,6.2,.518,.546,1.6,2.5,.657,0.8,4.5,5.4,2.1,0.9,0.8,1.6,2.8,12.1
Yuta Watanabe,SG,25,MEM,8,0,4.9,0.8,1.6,.462,0.3,0.5,.500,0.5,1.1,.444,.538,0.3,0.5,.500,0.1,0.8,0.9,0.1,0.1,0.1,0.1,0.4,2.0
Tremont Waters,PG,22,BOS,9,0,8.1,1.1,3.1,.357,0.2,1.7,.133,0.9,1.4,.615,.393,0.7,0.7,1.000,0.0,0.8,0.8,1.1,0.6,0.2,0.9,1.1,3.1
Paul Watson,SF-SG,25,TOT,4,0,5.5,0.0,1.8,.000,0.0,0.8,.000,0.0,1.0,.000,.000,0.3,0.5,.500,0.0,0.8,0.8,1.0,0.3,0.0,0.0,0.3,0.3
Paul Watson,SG,25,ATL,2,0,8.5,0.0,3.5,.000,0.0,1.5,.000,0.0,2.0,.000,.000,0.0,0.0, ,0.0,1.0,1.0,1.5,0.5,0.0,0.0,0.5,0.0
Paul Watson,SF,25,TOR,2,0,2.5,0.0,0.0, ,0.0,0.0, ,0.0,0.0, , ,0.5,1.0,.500,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5
Russell Westbrook,PG,31,HOU,43,43,36.0,10.3,22.4,.458,1.0,4.1,.237,9.3,18.3,.508,.480,5.2,6.5,.790,1.7,6.3,8.0,7.3,1.6,0.3,4.4,3.7,26.7
Coby White,SG,19,CHI,53,0,24.1,4.1,10.9,.374,1.8,5.3,.344,2.3,5.6,.401,.457,1.2,1.6,.736,0.4,3.0,3.4,2.3,0.7,0.1,1.5,1.6,11.2
Derrick White,SG,25,SAS,49,11,23.8,3.4,7.4,.460,0.9,2.5,.363,2.5,4.9,.510,.522,2.1,2.6,.832,0.5,2.6,3.1,3.3,0.6,0.8,1.2,2.1,9.9
Hassan Whiteside,C,30,POR,48,48,30.7,6.6,10.7,.613,0.0,0.1,.500,6.5,10.6,.614,.615,2.6,3.7,.722,4.0,10.0,14.1,1.1,0.4,3.1,1.9,3.0,15.8
Andrew Wiggins,SF,24,MIN,42,42,34.6,8.4,18.8,.444,2.2,6.5,.331,6.2,12.3,.505,.502,3.5,4.9,.720,1.1,4.1,5.2,3.7,0.7,0.9,2.5,2.4,22.4
Grant Williams,PF,21,BOS,49,4,15.7,1.4,3.3,.429,0.4,1.4,.265,1.0,1.9,.548,.484,0.6,0.9,.689,1.0,1.7,2.7,1.1,0.4,0.6,0.9,2.4,3.8
Johnathan Williams,C,24,WAS,10,5,13.4,1.6,2.5,.640,0.0,0.2,.000,1.6,2.3,.696,.640,0.3,0.5,.600,1.5,2.8,4.3,0.6,0.1,0.6,0.4,1.1,3.5
Kenrich Williams,PF,25,NOP,35,18,22.3,1.4,4.1,.343,0.7,2.7,.260,0.7,1.3,.511,.430,0.3,0.7,.375,1.4,3.7,5.1,1.5,0.7,0.6,0.6,2.3,3.8
Lou Williams,SG,33,LAC,48,6,29.8,6.3,15.2,.410,1.8,5.2,.351,4.4,10.1,.441,.470,5.1,5.8,.871,0.4,2.6,3.0,6.0,0.6,0.2,3.0,1.4,19.4
Marvin Williams,PF,33,CHO,41,1,19.7,2.3,5.1,.448,1.1,2.9,.376,1.2,2.3,.538,.552,1.0,1.2,.860,0.4,2.3,2.7,1.0,0.6,0.5,0.6,1.7,6.7
Robert Williams,C,22,BOS,19,1,14.2,1.7,2.6,.673,0.0,0.0, ,1.7,2.6,.673,.673,0.4,0.7,.571,1.2,3.4,4.6,1.1,0.9,1.1,0.8,1.8,3.9
Nigel Williams-Goss,PG,25,UTA,9,0,3.1,0.1,0.8,.143,0.0,0.2,.000,0.1,0.6,.200,.143,0.2,0.2,1.000,0.2,0.3,0.6,0.6,0.1,0.1,0.2,0.2,0.4
Zion Williamson,PF,19,NOP,8,8,26.9,7.8,13.5,.574,0.5,1.1,.444,7.3,12.4,.586,.593,3.8,6.4,.588,3.3,4.3,7.5,2.0,0.8,0.4,2.9,1.8,19.8
D.J. Wilson,PF,23,MIL,26,0,9.0,1.2,3.0,.405,0.4,1.7,.244,0.8,1.3,.618,.475,0.2,0.3,.714,0.2,1.8,2.0,0.7,0.0,0.2,0.5,0.8,3.1
Justise Winslow,SF,23,MIA,11,5,32.0,4.5,11.7,.388,0.5,2.5,.222,4.0,9.3,.431,.411,1.6,2.5,.667,1.5,5.2,6.6,4.0,0.6,0.5,2.2,3.5,11.3
Christian Wood,PF,24,DET,50,2,18.3,3.8,6.6,.569,0.7,1.8,.385,3.1,4.8,.639,.622,2.6,3.5,.736,1.4,4.1,5.5,0.8,0.5,0.8,1.1,1.3,10.8
Delon Wright,SG,27,DAL,50,4,21.1,2.8,5.9,.475,0.7,1.7,.384,2.2,4.2,.512,.530,1.2,1.5,.784,1.1,2.8,3.9,3.3,1.1,0.3,0.9,1.3,7.5
Thaddeus Young,PF,31,CHI,52,8,23.6,3.9,8.9,.444,1.1,3.3,.341,2.8,5.6,.503,.506,0.7,1.1,.586,1.4,3.3,4.6,1.8,1.2,0.3,1.5,1.9,9.7
Trae Young,PG,21,ATL,47,47,34.9,9.2,20.6,.445,3.4,9.3,.370,5.7,11.3,.507,.528,7.6,8.9,.845,0.6,4.0,4.6,9.0,1.1,0.1,4.9,1.7,29.3
Cody Zeller,C,27,CHO,48,29,23.1,4.4,8.5,.521,0.4,1.4,.254,4.1,7.1,.574,.542,2.0,2.9,.686,2.8,4.3,7.0,1.5,0.7,0.4,1.3,2.6,11.2
Ivica Zubac,C,22,LAC,51,49,17.9,3.2,5.5,.587,0.0,0.0,.000,3.2,5.5,.591,.587,1.6,2.2,.735,2.6,4.5,7.1,1.0,0.2,1.0,0.8,2.3,8.1
